year,geography_id,geography_name,geography_level,parent_district_id,parent_district_name,focus_role,area_type,table_basis,count_male,count_female,count_total,rate,within_area_count,outside_area_count,outside_state_count,source_id,quality_flag
2012,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_occurrence,2268,2089,4357,,3969,388,0,karnataka_crs_2012,
2012,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_residence,10496,10441,20937,18.42,3969,16968,,karnataka_crs_2012,
2012,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_occurrence,16582,16403,32985,,16224,16761,134,karnataka_crs_2012,
2012,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_residence,17084,16940,34024,19.24,16224,17800,,karnataka_crs_2012,
2012,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_occurrence,14314,14314,28628,,12255,16373,134,karnataka_crs_2012,
2012,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_residence,6588,6499,13087,20.74,12255,832,,karnataka_crs_2012,
2012,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,4964,5038,10002,,5246,4756,29,karnataka_crs_2012,
2012,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,2807,2910,5717,17.51,5246,471,,karnataka_crs_2012,
2012,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_occurrence,2131,1739,3870,,3570,300,10,karnataka_crs_2012,
2012,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_residence,6211,5919,12130,14.52,3570,8560,,karnataka_crs_2012,
2012,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_occurrence,9941,9320,19261,,9579,9682,40,karnataka_crs_2012,
2012,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_residence,9489,8807,18296,15.35,9579,8717,,karnataka_crs_2012,
2012,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_occurrence,7810,7581,15391,,6009,9382,30,karnataka_crs_2012,
2012,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_residence,3278,2888,6166,17.31,6009,157,,karnataka_crs_2012,
2012,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,3313,3416,6729,,2760,3969,6,karnataka_crs_2012,
2012,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,1479,1411,2890,18.7,2760,130,,karnataka_crs_2012,
2012,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_occurrence,2227,1881,4108,,3987,121,11,karnataka_crs_2012,
2012,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_residence,8058,8533,16591,17.64,3987,12604,,karnataka_crs_2012,
2012,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_occurrence,11999,13037,25036,,10481,14555,318,karnataka_crs_2012,
2012,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_residence,11628,12500,24128,17.69,10481,13647,,karnataka_crs_2012,
2012,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_occurrence,9772,11156,20928,,6494,14434,307,karnataka_crs_2012,
2012,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_residence,3570,3967,7537,17.8,6494,1043,,karnataka_crs_2012,
2013,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_occurrence,1689,1584,3273,,2581,692,12,karnataka_crs_2013,
2013,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_residence,6318,5898,12216,13.67,2581,9635,,karnataka_crs_2013,
2013,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_occurrence,8817,8237,17054,,6075,10979,92,karnataka_crs_2013,
2013,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_residence,8371,7802,16173,14.22,6075,10098,,karnataka_crs_2013,
2013,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_occurrence,7128,6653,13781,,3494,10287,80,karnataka_crs_2013,
2013,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_residence,2053,1904,3957,16.24,3494,463,,karnataka_crs_2013,
2013,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,2657,2424,5081,,2244,2837,26,karnataka_crs_2013,
2013,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,1368,1222,2590,21.5,2244,346,,karnataka_crs_2013,
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,5142,3634,8776,,7764,1012,419,karnataka_crs_2013,
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,10447,8719,19166,17.8,7764,11402,,karnataka_crs_2013,
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,19967,18276,38243,,22215,16028,2468,karnataka_crs_2013,
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,17754,16266,34020,15.84,22215,11805,,karnataka_crs_2013,
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,14825,14642,29467,,14451,15016,2049,karnataka_crs_2013,
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,7307,7547,14854,13.87,14451,403,,karnataka_crs_2013,
2013,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_occurrence,2183,1844,4027,,3932,95,14,karnataka_crs_2013,
2013,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_residence,8603,8123,16726,12.17,3932,12794,,karnataka_crs_2013,
2013,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_occurrence,12919,12429,25348,,12138,13210,60,karnataka_crs_2013,
2013,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_residence,13007,12464,25471,14.39,12138,13333,,karnataka_crs_2013,
2013,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_occurrence,10736,10585,21321,,8206,13115,46,karnataka_crs_2013,
2013,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_residence,4404,4341,8745,22.09,8206,539,,karnataka_crs_2013,
2013,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,7350,7343,14693,,3660,11033,39,karnataka_crs_2013,
2013,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,2036,2098,4134,25.38,3660,474,,karnataka_crs_2013,
2013,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_occurrence,1378,1227,2605,,2513,92,10,karnataka_crs_2013,
2013,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_residence,3749,3746,7495,15.82,2513,4982,,karnataka_crs_2013,
2013,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_occurrence,4429,4400,8829,,4323,4506,14,karnataka_crs_2013,
2013,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_residence,4841,4805,9646,17.35,4323,5323,,karnataka_crs_2013,
2013,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_occurrence,3051,3173,6224,,1810,4414,4,karnataka_crs_2013,
2013,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_residence,1092,1059,2151,26.12,1810,341,,karnataka_crs_2013,
2013,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,8204,8635,16839,,8931,7908,1475,karnataka_crs_2013,
2013,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,4370,4859,9229,17.18,8931,298,,karnataka_crs_2013,
2013,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_occurrence,1641,1437,3078,,2771,307,9,karnataka_crs_2013,
2013,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_residence,9356,8939,18295,16.01,2771,15524,,karnataka_crs_2013,
2013,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_occurrence,17244,15940,33184,,12421,20763,210,karnataka_crs_2013,
2013,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_residence,14918,13748,28666,16.11,12421,16245,,karnataka_crs_2013,
2013,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_occurrence,15603,14503,30106,,9650,20456,201,karnataka_crs_2013,
2013,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_residence,5562,4809,10371,16.29,9650,721,,karnataka_crs_2013,
2013,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,8002,7477,15479,,5045,10434,102,karnataka_crs_2013,
2013,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,2872,2594,5466,16.59,5045,421,,karnataka_crs_2013,
2013,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_occurrence,1869,1919,3788,,3697,91,6,karnataka_crs_2013,
2013,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_residence,6919,6870,13789,16.63,3697,10092,,karnataka_crs_2013,
2013,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_occurrence,10278,9983,20261,,9736,10525,171,karnataka_crs_2013,
2013,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_residence,10223,10024,20247,16.83,9736,10511,,karnataka_crs_2013,
2013,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_occurrence,8409,8064,16473,,6039,10434,165,karnataka_crs_2013,
2013,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_residence,3304,3154,6458,17.28,6039,419,,karnataka_crs_2013,
2013,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,3856,3786,7642,,2811,4831,127,karnataka_crs_2013,
2013,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,1600,1537,3137,19.34,2811,326,,karnataka_crs_2013,
2013,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_occurrence,2426,2067,4493,,3609,884,25,karnataka_crs_2013,
2013,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_residence,7310,6821,14131,25.21,3609,10522,,karnataka_crs_2013,
2013,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_occurrence,12458,11680,24138,,10684,13454,330,karnataka_crs_2013,
2013,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_residence,11328,10544,21872,22.16,10684,11188,,karnataka_crs_2013,
2013,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_occurrence,10032,9613,19645,,7075,12570,305,karnataka_crs_2013,
2013,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_residence,4018,3723,7741,18.15,7075,666,,karnataka_crs_2013,
2014,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_occurrence,1794,1522,3316,,2749,567,7,karnataka_crs_2014,
2014,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_residence,4713,4138,8851,9.92,2749,6102,,karnataka_crs_2014,
2014,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_occurrence,7996,7081,15077,,6752,8325,77,karnataka_crs_2014,
2014,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_residence,7087,6253,13340,11.73,6752,6588,,karnataka_crs_2014,
2014,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_occurrence,6202,5559,11761,,4003,7758,70,karnataka_crs_2014,
2014,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_residence,2374,2115,4489,18.29,4003,486,,karnataka_crs_2014,
2014,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,2253,1954,4207,,1946,2261,26,karnataka_crs_2014,
2014,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,1184,1032,2216,18.26,1946,270,,karnataka_crs_2014,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4837,3426,8263,,7472,791,522,karnataka_crs_2014,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,10296,8505,18801,17.58,7472,11329,,karnataka_crs_2014,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,20370,17894,38264,,21317,16947,2991,karnataka_crs_2014,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,17530,15204,32734,15.05,21317,11417,,karnataka_crs_2014,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,15533,14468,30001,,13845,16156,2469,karnataka_crs_2014,
2014,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,7234,6699,13933,12.61,13845,88,,karnataka_crs_2014,
2014,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_occurrence,2240,2066,4306,,4048,258,6,karnataka_crs_2014,
2014,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_residence,8934,7948,16882,12.11,4048,12834,,karnataka_crs_2014,
2014,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_occurrence,13535,12464,25999,,13735,12264,12,karnataka_crs_2014,
2014,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_residence,14077,12960,27037,15.03,13735,13302,,karnataka_crs_2014,
2014,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_occurrence,11295,10398,21693,,9687,12006,6,karnataka_crs_2014,
2014,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_residence,5143,5012,10155,25.11,9687,468,,karnataka_crs_2014,
2014,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,7620,7023,14643,,4016,10627,1,karnataka_crs_2014,
2014,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,2018,2173,4191,25.19,4016,175,,karnataka_crs_2014,
2014,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_occurrence,1813,1293,3106,,2943,163,31,karnataka_crs_2014,
2014,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_residence,3549,3005,6554,13.84,2943,3611,,karnataka_crs_2014,
2014,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_occurrence,4145,3663,7808,,4451,3357,97,karnataka_crs_2014,
2014,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_residence,4324,3912,8236,14.8,4451,3785,,karnataka_crs_2014,
2014,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_occurrence,2332,2370,4702,,1508,3194,66,karnataka_crs_2014,
2014,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_residence,775,907,1682,20.28,1508,174,,karnataka_crs_2014,
2014,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,8871,8344,17215,,9447,7768,1867,karnataka_crs_2014,
2014,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,4967,4623,9590,17.3,9447,143,,karnataka_crs_2014,
2014,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_occurrence,1769,1452,3221,,3126,95,0,karnataka_crs_2014,
2014,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_residence,9671,8656,18327,15.95,3126,15201,,karnataka_crs_2014,
2014,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_occurrence,16787,14689,31476,,11248,20228,25,karnataka_crs_2014,
2014,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,TOTAL,place_of_residence,14360,12504,26864,15.0,11248,15616,,karnataka_crs_2014,
2014,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_occurrence,15018,13237,28255,,8122,20133,25,karnataka_crs_2014,
2014,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,URBAN,place_of_residence,4689,3848,8537,13.29,8122,415,,karnataka_crs_2014,
2014,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,8801,7755,16556,,4755,11801,23,karnataka_crs_2014,
2014,shivamogga_cmc,Shivamogga CMC,town_1_lakh_plus,shivamogga,Shivamogga,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,2693,2210,4903,14.75,4755,148,,karnataka_crs_2014,
2014,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_occurrence,2285,1595,3880,,3879,1,0,karnataka_crs_2014,
2014,udupi,Udupi,district,udupi,Udupi,surrounding_district,RURAL,place_of_residence,7760,6334,14094,17.12,3879,10215,,karnataka_crs_2014,
2014,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_occurrence,10482,9076,19558,,10151,9407,0,karnataka_crs_2014,
2014,udupi,Udupi,district,udupi,Udupi,surrounding_district,TOTAL,place_of_residence,11141,9681,20822,17.13,10151,10671,,karnataka_crs_2014,
2014,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_occurrence,8197,7481,15678,,6272,9406,0,karnataka_crs_2014,
2014,udupi,Udupi,district,udupi,Udupi,surrounding_district,URBAN,place_of_residence,3381,3347,6728,17.15,6272,456,,karnataka_crs_2014,
2014,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,3979,3678,7657,,2939,4718,0,karnataka_crs_2014,
2014,udupi_cmc,Udupi CMC,town_1_lakh_plus,udupi,Udupi,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,1613,1561,3174,18.65,2939,235,,karnataka_crs_2014,
2014,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_occurrence,2399,1855,4254,,3376,878,30,karnataka_crs_2014,
2014,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,RURAL,place_of_residence,9581,8863,18444,17.8,3376,15068,,karnataka_crs_2014,
2014,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_occurrence,13805,12783,26588,,10232,16356,182,karnataka_crs_2014,
2014,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,TOTAL,place_of_residence,13317,12364,25681,17.52,10232,15449,,karnataka_crs_2014,
2014,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_occurrence,11406,10928,22334,,6856,15478,152,karnataka_crs_2014,
2014,uttara_kannada,Uttara Kannada,district,uttara_kannada,Uttara Kannada,surrounding_district,URBAN,place_of_residence,3736,3501,7237,16.83,6856,381,,karnataka_crs_2014,
2015,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_occurrence,1948,1665,3613,,3473,140,1,karnataka_crs_2015,
2015,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,RURAL,place_of_residence,5641,4868,10509,11.81,3473,7036,,karnataka_crs_2015,
2015,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_occurrence,8164,7385,15549,,8388,7161,3,karnataka_crs_2015,
2015,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,TOTAL,place_of_residence,8489,7379,15868,13.95,8388,7480,,karnataka_crs_2015,
2015,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_occurrence,6216,5720,11936,,4915,7021,2,karnataka_crs_2015,
2015,chikkamagaluru,Chikkamagaluru,district,chikkamagaluru,Chikkamagaluru,surrounding_district,URBAN,place_of_residence,2848,2511,5359,21.68,4915,444,,karnataka_crs_2015,
2015,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,2310,2163,4473,,2613,1860,0,karnataka_crs_2015,
2015,chikkamagaluru_cmc,Chikkamagaluru CMC,town_1_lakh_plus,chikkamagaluru,Chikkamagaluru,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,1464,1279,2743,22.44,2613,130,,karnataka_crs_2015,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4221,3158,7379,,6474,905,563,karnataka_crs_2015,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,9327,7816,17143,16.13,6474,10669,,karnataka_crs_2015,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,21186,18335,39521,,22840,16681,3274,karnataka_crs_2015,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,18211,15463,33674,15.29,22840,10834,,karnataka_crs_2015,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,16965,15177,32142,,16366,15776,2711,karnataka_crs_2015,
2015,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,8884,7647,16531,14.5,16366,165,,karnataka_crs_2015,
2015,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_occurrence,2171,1936,4107,,4053,54,0,karnataka_crs_2015,
2015,hassan,Hassan,district,hassan,Hassan,surrounding_district,RURAL,place_of_residence,8832,7927,16759,12.04,4053,12706,,karnataka_crs_2015,
2015,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_occurrence,13233,11991,25224,,13817,11407,1,karnataka_crs_2015,
2015,hassan,Hassan,district,hassan,Hassan,surrounding_district,TOTAL,place_of_residence,14248,12998,27246,15.09,13817,13429,,karnataka_crs_2015,
2015,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_occurrence,11062,10055,21117,,9764,11353,1,karnataka_crs_2015,
2015,hassan,Hassan,district,hassan,Hassan,surrounding_district,URBAN,place_of_residence,5416,5071,10487,25.38,9764,723,,karnataka_crs_2015,
2015,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_occurrence,6957,6404,13361,,4051,9310,0,karnataka_crs_2015,
2015,hassan_cmc,Hassan CMC,town_1_lakh_plus,hassan,Hassan,surrounding_town,ONE_LAKH_PLUS_TOWN,place_of_residence,2155,2171,4326,25.45,4051,275,,karnataka_crs_2015,
2015,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_occurrence,1815,1290,3105,,2883,222,57,karnataka_crs_2015,
2015,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,RURAL,place_of_residence,3600,2956,6556,13.84,2883,3673,,karnataka_crs_2015,
2015,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_occurrence,4336,3635,7971,,4254,3717,144,karnataka_crs_2015,
2015,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,TOTAL,place_of_residence,4375,3765,8140,14.61,4254,3886,,karnataka_crs_2015,
2015,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_occurrence,2521,2345,4866,,1371,3495,87,karnataka_crs_2015,
2015,kodagu,Kodagu,district,kodagu,Kodagu,surrounding_district,URBAN,place_of_residence,775,809,1584,18.96,1371,213,,karnataka_crs_2015,
2015,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,10332,8952,19284,,10015,9269,1995,karnataka_crs_2015,
2015,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,5368,4942,10310,18.03,10015,295,,karnataka_crs_2015,
2015,shivamogga,Shivamogga,district,shivamogga,Shivamogga,surrounding_district,RURAL,place_of_occurrence,1318,955,2273,,2058,215,0,karnataka_crs_2015,
