year,geography_id,geography_name,geography_level,parent_district_id,parent_district_name,focus_role,area_type,table_basis,count_male,count_female,count_total,rate,within_area_count,outside_area_count,outside_state_count,source_id,quality_flag
2009,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,,,,,,,,karnataka_crs_2009,missing_death_side
2010,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4506,3391,7897,,7644,253,101,karnataka_crs_2010,
2010,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,5203,3721,8924,8.13,7644,1280,,karnataka_crs_2010,
2010,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,9918,6785,16703,,12798,3905,952,karnataka_crs_2010,
2010,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,8786,6212,14998,7.18,12798,2200,,karnataka_crs_2010,
2010,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,5412,3394,8806,,5154,3652,851,karnataka_crs_2010,
2010,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,3583,2491,6074,6.12,5154,920,,karnataka_crs_2010,
2010,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2276,1508,3784,7.81,3741,43,,karnataka_crs_2010,
2010,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,,,,,,,,karnataka_crs_2010,missing_death_side
2011,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,9827,6886,16713,,12730,3983,703,karnataka_crs_2011,
2011,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,6051,4433,10484,9.69,7756,2728,,karnataka_crs_2011,
2011,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,9049,6490,15539,7.46,12730,2809,,karnataka_crs_2011,
2011,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,,,,,,,,karnataka_crs_2011,missing_death_side
2011,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,4522,3433,7955,,7756,199,107,karnataka_crs_2011,
2011,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,2998,2057,5055,5.05,4974,81,,karnataka_crs_2011,
2011,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2419,1661,4080,8.33,4048,32,,karnataka_crs_2011,
2011,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,,,,,,,,karnataka_crs_2011,missing_death_side
2012,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4920,3263,8183,,8104,79,16,karnataka_crs_2012,
2012,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,7007,4871,11878,10.96,8104,3774,,karnataka_crs_2012,
2012,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,11623,7805,19428,,15375,4053,120,karnataka_crs_2012,
2012,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,11449,7743,19192,9.04,15375,3817,,karnataka_crs_2012,
2012,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_occurrence,6703,4542,11245,,7271,3974,104,karnataka_crs_2012,
2012,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,URBAN,place_of_residence,4442,2872,7314,7.04,7271,43,,karnataka_crs_2012,
2012,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_occurrence,5142,3448,8590,,4524,4066,103,karnataka_crs_2012,
2012,mangaluru_city,Mangaluru City,city,dakshina_kannada,Dakshina Kannada,primary_city,ONE_LAKH_PLUS_TOWN,place_of_residence,2807,1750,4557,8.75,4524,33,,karnataka_crs_2012,
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_occurrence,4600,3499,8099,,7848,251,122,karnataka_crs_2013,
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,RURAL,place_of_residence,6460,4646,11106,10.31,7848,3258,,karnataka_crs_2013,
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_occurrence,10556,7180,17736,,12397,5339,1002,karnataka_crs_2013,
2013,dakshina_kannada,Dakshina Kannada,district,dakshina_kannada,Dakshina Kannada,primary_district,TOTAL,place_of_residence,9230,6500,15730,7.32,12397,3333,,karnataka_crs_2013,
