record_id,source_family,source_record_type,source_name,source_publisher,source_url,source_title,source_status,source_observed_date,agency,intervention_name,intervention_domain,procurement_stage,project_status_public,procurement_ref_public,tender_id_public,admin_letter_date,notice_date,bid_due_date,award_date,work_order_date,verified_start_date,verified_completion_date,amount_text_public,amount_band_inr,contractor_public,location_tokens,public_geography_scope,source_documents_named,source_document_links_json,source_evidence_short,date_quality,geocode_quality,lawful_use_boundary,source_limitations,related_record_ids
mcc_privacy_reduced_mcc_letter_lead_3c1c3463c0bd,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_3c1c3463c0bd,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2024-06-19,2024-06-19,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_3c1c3463c0bd
mcc_privacy_reduced_mcc_letter_lead_40e88b1a6f0d,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_40e88b1a6f0d,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:policy_relevant_register_entry,flood_stormwater_drainage,candidate_complaint_request_or_context_date,Active,,,2024-06-19,2024-06-19,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_40e88b1a6f0d
mcc_privacy_reduced_mcc_letter_lead_503b465bd84d,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_503b465bd84d,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:policy_relevant_register_entry,road_transport_public_realm,candidate_complaint_request_or_context_date,File,,,2024-06-19,2024-06-19,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_503b465bd84d
mcc_privacy_reduced_mcc_letter_lead_6fea431043b5,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_6fea431043b5,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:repair_or_maintenance,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2024-06-19,2024-06-19,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_6fea431043b5
mcc_privacy_reduced_mcc_letter_lead_f15670b99077,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_f15670b99077,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2024-06-19,2024-06-19,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_f15670b99077
mcc_privacy_reduced_mcc_letter_lead_01ea75485da6,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_01ea75485da6,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:enforcement_notice_or_inspection,road_transport_public_realm,candidate_governance_or_validation_date,Active,,,2024-06-20,2024-06-20,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_01ea75485da6
mcc_privacy_reduced_mcc_letter_lead_12cb565cfd60,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_12cb565cfd60,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:complaint_or_request,road_transport_public_realm,candidate_complaint_request_or_context_date,Active,,,2024-06-20,2024-06-20,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_12cb565cfd60
mcc_privacy_reduced_mcc_letter_lead_9c40513eb075,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_9c40513eb075,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,File,,,2024-06-20,2024-06-20,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_9c40513eb075
mcc_privacy_reduced_mcc_letter_lead_c9ad0dc0b787,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_c9ad0dc0b787,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,public_works_project_management:repair_or_maintenance,public_works_project_management,candidate_treatment_or_work_order_date,Active,,,2024-06-20,2024-06-20,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_c9ad0dc0b787
mcc_privacy_reduced_mcc_letter_lead_e7ba29afebcc,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_e7ba29afebcc,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,environment_health:policy_relevant_register_entry,environment_health,candidate_complaint_request_or_context_date,Active,,,2024-06-20,2024-06-20,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_e7ba29afebcc
mcc_privacy_reduced_mcc_letter_lead_ff87b1b8eacc,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_ff87b1b8eacc,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2024-06-20,2024-06-20,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_ff87b1b8eacc
mcc_privacy_reduced_mcc_letter_lead_dbaf86e15038,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_dbaf86e15038,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,environment_health:capital_project_or_public_work,environment_health,candidate_treatment_or_work_order_date,Active,,,2024-06-21,2024-06-21,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_dbaf86e15038
mcc_privacy_reduced_mcc_letter_lead_7b265bf47011,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_7b265bf47011,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:enforcement_notice_or_inspection,flood_stormwater_drainage,candidate_governance_or_validation_date,Active,,,2024-06-24,2024-06-24,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_7b265bf47011
mcc_privacy_reduced_mcc_letter_lead_8097328d07df,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_8097328d07df,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,solid_waste_sanitation:policy_relevant_register_entry,solid_waste_sanitation,candidate_complaint_request_or_context_date,Active,,,2024-06-24,2024-06-24,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_8097328d07df
mcc_privacy_reduced_mcc_letter_lead_3235730c0552,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_3235730c0552,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,environment_health:enforcement_notice_or_inspection,environment_health,candidate_governance_or_validation_date,Active,,,2024-06-25,2024-06-25,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_3235730c0552
mcc_privacy_reduced_mcc_letter_lead_2431e13ac06b,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_2431e13ac06b,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:permission_or_coordination,road_transport_public_realm,candidate_complaint_request_or_context_date,Active,,,2024-06-26,2024-06-26,,,,,,,,,Jeppu,single_locality_mentioned,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,single_locality_mentioned,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_2431e13ac06b
mcc_privacy_reduced_mcc_letter_lead_bc0e0490ddbc,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_bc0e0490ddbc,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,solid_waste_sanitation:policy_relevant_register_entry,solid_waste_sanitation,candidate_complaint_request_or_context_date,Active,,,2024-06-26,2024-06-26,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_bc0e0490ddbc
mcc_privacy_reduced_mcc_letter_lead_03c8817fe3c5,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_03c8817fe3c5,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:procurement_contract_or_payment,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2024-06-27,2024-06-27,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_03c8817fe3c5
mcc_privacy_reduced_mcc_letter_lead_d65fad361849,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_d65fad361849,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:survey_monitoring_or_analysis,flood_stormwater_drainage,candidate_governance_or_validation_date,File,,,2024-06-27,2024-06-27,,,,,,,,,Derebail,single_locality_mentioned,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,single_locality_mentioned,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_d65fad361849
mcc_privacy_reduced_mcc_letter_lead_34b2760914c3,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_34b2760914c3,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,solid_waste_sanitation:policy_relevant_register_entry,solid_waste_sanitation,candidate_complaint_request_or_context_date,Active,,,2024-07-01,2024-07-01,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_34b2760914c3
mcc_privacy_reduced_mcc_letter_lead_390af11cbae5,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_390af11cbae5,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,File,,,2024-07-01,2024-07-01,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_390af11cbae5
mcc_privacy_reduced_mcc_letter_lead_b0d6f35d9aa6,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_b0d6f35d9aa6,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:policy_relevant_register_entry,flood_stormwater_drainage,candidate_complaint_request_or_context_date,Active,,,2024-07-01,2024-07-01,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_b0d6f35d9aa6
mcc_privacy_reduced_mcc_letter_lead_d02b53ceff8c,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_d02b53ceff8c,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:policy_relevant_register_entry,road_transport_public_realm,candidate_complaint_request_or_context_date,File,,,2024-07-01,2024-07-01,,,,,,,,,Bejai|Kodialbail,multiple_localities_mentioned,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,multiple_localities_mentioned,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_d02b53ceff8c
mcc_privacy_reduced_mcc_letter_lead_aecdbd0b5588,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_aecdbd0b5588,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,civic_event_or_public_meeting:capital_project_or_public_work,civic_event_or_public_meeting,candidate_treatment_or_work_order_date,Active,,,2024-07-02,2024-07-02,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_aecdbd0b5588
mcc_privacy_reduced_mcc_letter_lead_1daddce9c2d2,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_1daddce9c2d2,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,environment_health:capital_project_or_public_work,environment_health,candidate_treatment_or_work_order_date,Active,,,2024-07-03,2024-07-03,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_1daddce9c2d2
mcc_privacy_reduced_mcc_letter_lead_4ce111420792,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_4ce111420792,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,Active,,,2024-07-03,2024-07-03,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_4ce111420792
mcc_privacy_reduced_mcc_letter_lead_f5078b0ae95c,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_f5078b0ae95c,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,road_transport_public_realm:policy_relevant_register_entry,road_transport_public_realm,candidate_complaint_request_or_context_date,Active,,,2024-07-03,2024-07-03,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_f5078b0ae95c
mcc_privacy_reduced_mcc_letter_lead_1d7d188a458f,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_1d7d188a458f,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,civic_event_or_public_meeting:policy_relevant_register_entry,civic_event_or_public_meeting,candidate_complaint_request_or_context_date,Active,,,2024-07-06,2024-07-06,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_1d7d188a458f
mcc_privacy_reduced_mcc_letter_lead_abfdf5921e7a,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_abfdf5921e7a,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:enforcement_notice_or_inspection,flood_stormwater_drainage,candidate_governance_or_validation_date,Active,,,2024-07-06,2024-07-06,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_abfdf5921e7a
mcc_privacy_reduced_mcc_letter_lead_b926bf057b5a,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_b926bf057b5a,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,flood_stormwater_drainage:capital_project_or_public_work,flood_stormwater_drainage,candidate_treatment_or_work_order_date,File,,,2024-07-06,2024-07-06,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_b926bf057b5a
mcc_privacy_reduced_mcc_letter_lead_cfdbad2e91cf,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_cfdbad2e91cf,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,environment_health:procurement_contract_or_payment,environment_health,candidate_treatment_or_work_order_date,Active,,,2024-07-06,2024-07-06,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_cfdbad2e91cf
mcc_privacy_reduced_mcc_letter_lead_0b30e0744aaf,mcc_processed_letter_privacy_reduced_leads,privacy_reduced_admin_lead,MCC processed-letter intervention lead queue,Mangaluru City Corporation,,MCC privacy-reduced lead mcc_letter_lead_0b30e0744aaf,private_source_pending_governance_review_do_not_publish_raw_register,2026-06-05,Mangaluru City Corporation,public_works_project_management:capital_project_or_public_work,public_works_project_management,candidate_treatment_or_work_order_date,Active,,,2024-07-08,2024-07-08,,,,,,,,,,no_locality_mentioned_in_english_extract,,,"Privacy-reduced MCC administrative lead. Raw sender, subject, document number, reference number, and docket text are not included.",letter_date_and_processed_on_date_are_admin_dates_not_verified_implementation_dates,no_locality_mentioned_in_english_extract,sender_name_subject_reference_number_document_number_and_docket_removed,private_source_pending_governance_review_do_not_publish_raw_register,mcc_letter_lead_0b30e0744aaf
