document_id,source_record_id,source_title,source_family,source_url,parent_document_id,archive_entry_path,document_label,document_url,document_role,priority_score,file_extension,fetch_status,parse_status,page_count,rendered_page_count,text_char_count,table_count,archive_entry_count,money_amount_count,date_count,procurement_ref_count,location_token_count,review_priority,limitations
mscl_doc_ba28681c60d3dc71_child_fe869eef46fac795,mscl_project_083b6019c8669cba,Smart Road 6,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/43,mscl_doc_ba28681c60d3dc71,Drawings/WTE_2292_06_R_2.01 (R0) PLAN AND PROFILE - 09_03_19/PDF - A Plan/2.05 - PLAN AND PROFILE OF GUJJARKERE  ROAD ( Sheet 1 of 1 ).pdf,2.05 - PLAN AND PROFILE OF GUJJARKERE  ROAD ( Sheet 1 of 1 ).pdf,https://mangalurusmartcity.net/contents/4326627.37757276-836800.509591559.rar#archive-entry=Drawings/WTE_2292_06_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_03_19/PDF%20-%20A%20Plan/2.05%20-%20PLAN%20AND%20PROFILE%20OF%20GUJJARKERE%20%20ROAD%20%28%20Sheet%201%20of%201%20%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,117892,0,0,1,2,0,2,low,
mscl_doc_ba28681c60d3dc71_child_3b7d9dcd747d067c,mscl_project_083b6019c8669cba,Smart Road 6,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/43,mscl_doc_ba28681c60d3dc71,Drawings/WTE_2292_06_R_2.01 (R0) PLAN AND PROFILE - 09_03_19/PDF - B Plan/2.06 - PLAN AND PROFILE OF PENDESHWARA NEW  ROAD ( Sheet 1 of 1 ).pdf,2.06 - PLAN AND PROFILE OF PENDESHWARA NEW  ROAD ( Sheet 1 of 1 ).pdf,https://mangalurusmartcity.net/contents/4326627.37757276-836800.509591559.rar#archive-entry=Drawings/WTE_2292_06_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_03_19/PDF%20-%20B%20Plan/2.06%20-%20PLAN%20AND%20PROFILE%20OF%20PENDESHWARA%20NEW%20%20ROAD%20%28%20Sheet%201%20of%201%20%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,9616,0,0,1,2,0,1,low,
mscl_doc_ba28681c60d3dc71_child_b8f90344fe69c963,mscl_project_083b6019c8669cba,Smart Road 6,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/43,mscl_doc_ba28681c60d3dc71,Drawings/WTE_2292_06_R_2.01 (R0) PLAN AND PROFILE - 09_03_19/PDF - B Plan/2.07 - PLAN AND PROFILE OF MANGALADEVI TEMPLE ROAD ( Sheet 1 of 1 ).pdf,2.07 - PLAN AND PROFILE OF MANGALADEVI TEMPLE ROAD ( Sheet 1 of 1 ).pdf,https://mangalurusmartcity.net/contents/4326627.37757276-836800.509591559.rar#archive-entry=Drawings/WTE_2292_06_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_03_19/PDF%20-%20B%20Plan/2.07%20-%20PLAN%20AND%20PROFILE%20OF%20MANGALADEVI%20TEMPLE%20ROAD%20%28%20Sheet%201%20of%201%20%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,19845,0,0,1,2,0,1,low,
mscl_doc_ba28681c60d3dc71_child_5ccb577b1107b5d4,mscl_project_083b6019c8669cba,Smart Road 6,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/43,mscl_doc_ba28681c60d3dc71,Drawings/WTE_2292_06_R_2.01 (R0) PLAN AND PROFILE - 09_03_19/PDF - B Plan/2.08 - PLAN AND PROFILE OF MONKEYSTAND NEW ROAD ( Sheet 1 of 1 ).pdf,2.08 - PLAN AND PROFILE OF MONKEYSTAND NEW ROAD ( Sheet 1 of 1 ).pdf,https://mangalurusmartcity.net/contents/4326627.37757276-836800.509591559.rar#archive-entry=Drawings/WTE_2292_06_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_03_19/PDF%20-%20B%20Plan/2.08%20-%20PLAN%20AND%20PROFILE%20OF%20MONKEYSTAND%20NEW%20ROAD%20%28%20Sheet%201%20of%201%20%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,21145,0,0,1,2,0,1,low,
mscl_doc_377083fb1ca6a3cc,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,,,Drawings,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar,drawings,25,.rar,exists,archive_inventory_extracted,0,0,0,0,33,0,0,0,0,low,Archive contents were inventoried; parseable child files were extracted into linked child document records.
mscl_doc_377083fb1ca6a3cc_child_6f06eb378942219d,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1-06-  EXISTING FEATURE OF ROADS - Part II-Road -6 sheet 1 of 1.pdf,1-06-  EXISTING FEATURE OF ROADS - Part II-Road -6 sheet 1 of 1.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1-06-%20%20EXISTING%20FEATURE%20OF%20ROADS%20-%20Part%20II-Road%20-6%20sheet%201%20of%201.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,11756,0,0,2,1,0,2,low,
mscl_doc_377083fb1ca6a3cc_child_daf0048123bbfc25,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.01- EXISTING FEATURE OF ROADS PLAN - Part I-Road -1 sheet-1 of 2.pdf,1.01- EXISTING FEATURE OF ROADS PLAN - Part I-Road -1 sheet-1 of 2.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.01-%20EXISTING%20FEATURE%20OF%20ROADS%20PLAN%20-%20Part%20I-Road%20-1%20sheet-1%20of%202.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,23495,0,0,2,1,0,2,low,
mscl_doc_377083fb1ca6a3cc_child_cff5f9085d71ca33,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.01- EXISTING FEATURE OF ROADS PLAN - Part I-Road -1 sheet-2 of 2.pdf,1.01- EXISTING FEATURE OF ROADS PLAN - Part I-Road -1 sheet-2 of 2.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.01-%20EXISTING%20FEATURE%20OF%20ROADS%20PLAN%20-%20Part%20I-Road%20-1%20sheet-2%20of%202.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,12400,0,0,2,1,0,2,low,
mscl_doc_377083fb1ca6a3cc_child_cc0982a0fc4450ed,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.02- EXISTING FEATURE OF ROADS PLAN - Part I-Road -2 sheet 1 of 1.pdf,1.02- EXISTING FEATURE OF ROADS PLAN - Part I-Road -2 sheet 1 of 1.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.02-%20EXISTING%20FEATURE%20OF%20ROADS%20PLAN%20-%20Part%20I-Road%20-2%20sheet%201%20of%201.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,18598,0,0,2,1,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_9945a43e67d1f5d4,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.03- EXISTING FEATURE OF ROADS PLAN - Part I-Road- 3 sheet 1 of 1.pdf,1.03- EXISTING FEATURE OF ROADS PLAN - Part I-Road- 3 sheet 1 of 1.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.03-%20EXISTING%20FEATURE%20OF%20ROADS%20PLAN%20-%20Part%20I-Road-%203%20sheet%201%20of%201.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,18962,0,0,2,1,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_205577258a07fa60,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.04- EXISTING FEATURE OF ROADS PLAN - Part I-Road- 4 sheet 1 of 1.pdf,1.04- EXISTING FEATURE OF ROADS PLAN - Part I-Road- 4 sheet 1 of 1.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.04-%20EXISTING%20FEATURE%20OF%20ROADS%20PLAN%20-%20Part%20I-Road-%204%20sheet%201%20of%201.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,15350,0,0,2,1,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_8a95f952bb2febd6,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.05- EXISTING FEATURE OF ROADS PLAN - Part I-Road- 5 sheet 1 of 2.pdf,1.05- EXISTING FEATURE OF ROADS PLAN - Part I-Road- 5 sheet 1 of 2.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.05-%20EXISTING%20FEATURE%20OF%20ROADS%20PLAN%20-%20Part%20I-Road-%205%20sheet%201%20of%202.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,19095,0,0,2,1,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_f2cc10fb9e620ec2,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.05- EXISTING FEATURE OF ROADS PLAN - Part I-Road- 5 sheet 2 of 2.pdf,1.05- EXISTING FEATURE OF ROADS PLAN - Part I-Road- 5 sheet 2 of 2.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.05-%20EXISTING%20FEATURE%20OF%20ROADS%20PLAN%20-%20Part%20I-Road-%205%20sheet%202%20of%202.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,16709,0,0,2,1,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_8bb7ac99248fdde5,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.07-  EXISTING FEATURE OF ROADS - Part II-Road-7 sheet 1 of 1.pdf,1.07-  EXISTING FEATURE OF ROADS - Part II-Road-7 sheet 1 of 1.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.07-%20%20EXISTING%20FEATURE%20OF%20ROADS%20-%20Part%20II-Road-7%20sheet%201%20of%201.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,12864,0,0,2,1,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_00f9d04ff85dd031,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.08- EXISTING FEATURE OF ROADS - Part II-Road- 8 sheet 1 of 2.pdf,1.08- EXISTING FEATURE OF ROADS - Part II-Road- 8 sheet 1 of 2.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.08-%20EXISTING%20FEATURE%20OF%20ROADS%20-%20Part%20II-Road-%208%20sheet%201%20of%202.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,19152,0,0,2,1,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_73fc9002ef7169cf,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.08- EXISTING FEATURE OF ROADS - Part II-Road- 8 sheet 2 of 2.pdf,1.08- EXISTING FEATURE OF ROADS - Part II-Road- 8 sheet 2 of 2.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.08-%20EXISTING%20FEATURE%20OF%20ROADS%20-%20Part%20II-Road-%208%20sheet%202%20of%202.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,19485,0,0,2,1,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_9bbfc621237899ec,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.09- EXISTING FEATURE OF ROADS - Part II-Raod -9 sheet 1 of 2.pdf,1.09- EXISTING FEATURE OF ROADS - Part II-Raod -9 sheet 1 of 2.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.09-%20EXISTING%20FEATURE%20OF%20ROADS%20-%20Part%20II-Raod%20-9%20sheet%201%20of%202.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,20884,0,0,2,1,0,2,low,
mscl_doc_377083fb1ca6a3cc_child_34bebd72567866fc,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.09- EXISTING FEATURE OF ROADS - Part II-Raod -9 sheet 2 of 2.pdf,1.09- EXISTING FEATURE OF ROADS - Part II-Raod -9 sheet 2 of 2.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.09-%20EXISTING%20FEATURE%20OF%20ROADS%20-%20Part%20II-Raod%20-9%20sheet%202%20of%202.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,16803,0,0,2,1,0,2,low,
mscl_doc_377083fb1ca6a3cc_child_876e702a38d8115c,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.10- EXISTING FEATURE OF ROADS - Part III-Road-10 sheet 1 of 1.pdf,1.10- EXISTING FEATURE OF ROADS - Part III-Road-10 sheet 1 of 1.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.10-%20EXISTING%20FEATURE%20OF%20ROADS%20-%20Part%20III-Road-10%20sheet%201%20of%201.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,18685,0,0,2,1,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_f3495b91534455cb,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.11- EXISTING FEATURE OF ROADS - Part III-Road- 11 sheet 1 of 1.pdf,1.11- EXISTING FEATURE OF ROADS - Part III-Road- 11 sheet 1 of 1.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.11-%20EXISTING%20FEATURE%20OF%20ROADS%20-%20Part%20III-Road-%2011%20sheet%201%20of%201.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,13801,0,0,2,1,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_22b53432b0512573,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_1.01 (R0) EXISTING FEATURES OF ROADS - 09_05_2019/1.12- EXISTING FEATURE OF ROADS - Part III-Road-12 sheet 1 of 1.pdf,1.12- EXISTING FEATURE OF ROADS - Part III-Road-12 sheet 1 of 1.pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_1.01%20%28R0%29%20EXISTING%20FEATURES%20OF%20ROADS%20-%2009_05_2019/1.12-%20EXISTING%20FEATURE%20OF%20ROADS%20-%20Part%20III-Road-12%20sheet%201%20of%201.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,14994,0,0,2,1,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_ab34d74ff9b07b54,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_2.01 (R0) PLAN AND PROFILE - 09_05_2019/PLAN AND PROFILE OF BIBI ALABI - KANDAK ROAD (ROAD NO.09).pdf,PLAN AND PROFILE OF BIBI ALABI - KANDAK ROAD (ROAD NO.09).pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_05_2019/PLAN%20AND%20PROFILE%20OF%20BIBI%20ALABI%20-%20KANDAK%20ROAD%20%28ROAD%20NO.09%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,117029,0,0,1,2,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_aeaefe8ffcaacbdc,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_2.01 (R0) PLAN AND PROFILE - 09_05_2019/PLAN AND PROFILE OF BIBI ALABI ROAD (ROAD NO.8).pdf,PLAN AND PROFILE OF BIBI ALABI ROAD (ROAD NO.8).pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_05_2019/PLAN%20AND%20PROFILE%20OF%20BIBI%20ALABI%20ROAD%20%28ROAD%20NO.8%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,136835,0,0,1,2,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_073f4ee4a35771fe,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_2.01 (R0) PLAN AND PROFILE - 09_05_2019/PLAN AND PROFILE OF G.H.S CROSS ROAD (Jewellery Ln.)(ROAD NO. 4).pdf,PLAN AND PROFILE OF G.H.S CROSS ROAD (Jewellery Ln.)(ROAD NO. 4).pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_05_2019/PLAN%20AND%20PROFILE%20OF%20G.H.S%20CROSS%20ROAD%20%28Jewellery%20Ln.%29%28ROAD%20NO.%204%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,36366,0,0,1,2,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_f9e921de45966cd1,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_2.01 (R0) PLAN AND PROFILE - 09_05_2019/PLAN AND PROFILE OF G.H.S ROAD (ROAD NO. 1).pdf,PLAN AND PROFILE OF G.H.S ROAD (ROAD NO. 1).pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_05_2019/PLAN%20AND%20PROFILE%20OF%20G.H.S%20ROAD%20%28ROAD%20NO.%201%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,88473,0,0,1,2,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_738197b304df5140,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_2.01 (R0) PLAN AND PROFILE - 09_05_2019/PLAN AND PROFILE OF J.M 1st CROSS ROAD (ROAD NO.12).pdf,PLAN AND PROFILE OF J.M 1st CROSS ROAD (ROAD NO.12).pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_05_2019/PLAN%20AND%20PROFILE%20OF%20J.M%201st%20CROSS%20ROAD%20%28ROAD%20NO.12%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,50893,0,0,1,2,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_869407d2850eb13a,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_2.01 (R0) PLAN AND PROFILE - 09_05_2019/PLAN AND PROFILE OF MAIDAN 1st CROSS ROAD (ROAD NO.6).pdf,PLAN AND PROFILE OF MAIDAN 1st CROSS ROAD (ROAD NO.6).pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_05_2019/PLAN%20AND%20PROFILE%20OF%20MAIDAN%201st%20CROSS%20ROAD%20%28ROAD%20NO.6%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,9856,0,0,1,2,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_f3ce30b1534247fe,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_2.01 (R0) PLAN AND PROFILE - 09_05_2019/PLAN AND PROFILE OF MAIDAN 3rd CROSS ROAD (ROAD NO.7).pdf,PLAN AND PROFILE OF MAIDAN 3rd CROSS ROAD (ROAD NO.7).pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_05_2019/PLAN%20AND%20PROFILE%20OF%20MAIDAN%203rd%20CROSS%20ROAD%20%28ROAD%20NO.7%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,25927,0,0,1,2,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_03ccbe59a6e20590,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_2.01 (R0) PLAN AND PROFILE - 09_05_2019/PLAN AND PROFILE OF MAIDAN 4TH CROSS ROAD (ROAD NO.10).pdf,PLAN AND PROFILE OF MAIDAN 4TH CROSS ROAD (ROAD NO.10).pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_05_2019/PLAN%20AND%20PROFILE%20OF%20MAIDAN%204TH%20CROSS%20ROAD%20%28ROAD%20NO.10%29.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,42442,0,0,1,2,0,1,low,
mscl_doc_377083fb1ca6a3cc_child_6b9a5230b9131d29,mscl_project_7e2c672c1d2ce30b,Smart Road 7,mscl_live_public_project_pages,https://mangalurusmartcity.net/project/44,mscl_doc_377083fb1ca6a3cc,Drawings/WTE_2292_07_R_2.01 (R0) PLAN AND PROFILE - 09_05_2019/PLAN AND PROFILE OF MISSION STREET ROAD (ROAD NO. 11) .pdf,PLAN AND PROFILE OF MISSION STREET ROAD (ROAD NO. 11) .pdf,https://mangalurusmartcity.net/contents/4781689.95342296-371390.493578706.rar#archive-entry=Drawings/WTE_2292_07_R_2.01%20%28R0%29%20PLAN%20AND%20PROFILE%20-%2009_05_2019/PLAN%20AND%20PROFILE%20OF%20MISSION%20STREET%20ROAD%20%28ROAD%20NO.%2011%29%20.pdf,drawings,35,.pdf,archive_extracted,parsed,1,1,29813,0,0,1,2,0,1,low,
